Postal Code,Date,Sentiment,Year
81037,8/31/2023,Negative,2023
81038,8/31/2023,Negative,2023
81039,8/31/2023,Neutral,2023
81040,8/31/2023,Positive,2023
81041,8/31/2023,Positive,2023
81042,8/31/2023,Neutral,2023
81043,8/31/2023,Negative,2023
81044,8/31/2023,Positive,2023
81045,8/31/2023,Negative,2023
81046,8/31/2023,Positive,2023
81047,8/31/2023,Neutral,2023
81048,8/31/2023,Positive,2023
81049,8/31/2023,Positive,2023
80101,9/30/2023,Negative,2023
80102,9/30/2023,Positive,2023
80103,9/30/2023,Negative,2023
80104,9/30/2023,Negative,2023
80105,9/30/2023,Negative,2023
80106,9/30/2023,Negative,2023
80107,9/30/2023,Negative,2023
80108,9/30/2023,Positive,2023
80109,9/30/2023,Neutral,2023
80110,9/30/2023,Negative,2023
80111,9/30/2023,Positive,2023
80112,9/30/2023,Neutral,2023
80113,9/30/2023,Positive,2023
80114,9/30/2023,Positive,2023
80115,9/30/2023,Positive,2023
80116,9/30/2023,Positive,2023
80117,9/30/2023,Positive,2023
80118,9/30/2023,Positive,2023
80119,9/30/2023,Negative,2023
80120,9/30/2023,Neutral,2023
80121,9/30/2023,Positive,2023
80122,9/30/2023,Positive,2023
80123,9/30/2023,Negative,2023
80124,9/30/2023,Positive,2023
80125,9/30/2023,Neutral,2023
80126,9/30/2023,Positive,2023
80127,9/30/2023,Positive,2023
80128,9/30/2023,Positive,2023
80129,9/30/2023,Positive,2023
80130,9/30/2023,Positive,2023
80131,9/30/2023,Positive,2023
80132,9/30/2023,Positive,2023
80133,9/30/2023,Neutral,2023
80134,9/30/2023,Positive,2023
80135,9/30/2023,Positive,2023
80136,9/30/2023,Positive,2023
80137,9/30/2023,Positive,2023
80138,9/30/2023,Positive,2023
80139,9/30/2023,Positive,2023
80140,9/30/2023,Positive,2023
80141,9/30/2023,Positive,2023
80142,9/30/2023,Neutral,2023
80143,9/30/2023,Negative,2023
80144,9/30/2023,Negative,2023
80145,9/30/2023,Negative,2023
80146,9/30/2023,Negative,2023
80147,9/30/2023,Neutral,2023
80148,9/30/2023,Neutral,2023
80149,9/30/2023,Negative,2023
80150,9/30/2023,Neutral,2023
80151,9/30/2023,Positive,2023
80152,9/30/2023,Neutral,2023
80153,9/30/2023,Negative,2023
80154,9/30/2023,Neutral,2023
80155,9/30/2023,Positive,2023
80156,9/30/2023,Negative,2023
80157,9/30/2023,Positive,2023
80158,9/30/2023,Positive,2023
80159,9/30/2023,Positive,2023
80160,9/30/2023,Positive,2023
80161,9/30/2023,Positive,2023
80162,9/30/2023,Positive,2023
80163,9/30/2023,Negative,2023
80164,9/30/2023,Neutral,2023
80165,9/30/2023,Positive,2023
80166,9/30/2023,Negative,2023
80167,9/30/2023,Negative,2023
80168,9/30/2023,Positive,2023
80169,9/30/2023,Negative,2023
80170,9/30/2023,Neutral,2023
80171,9/30/2023,Positive,2023
80172,9/30/2023,Positive,2023
80173,9/30/2023,Positive,2023
80174,9/30/2023,Positive,2023
80175,9/30/2023,Positive,2023
80176,9/30/2023,Negative,2023
80177,9/30/2023,Positive,2023
80178,9/30/2023,Positive,2023
80179,9/30/2023,Positive,2023
80180,9/30/2023,Positive,2023
80181,9/30/2023,Neutral,2023
80182,9/30/2023,Positive,2023
80183,9/30/2023,Positive,2023
80184,9/30/2023,Positive,2023
80185,9/30/2023,Positive,2023
80186,9/30/2023,Positive,2023
80187,9/30/2023,Negative,2023
80188,9/30/2023,Positive,2023
80189,9/30/2023,Positive,2023
80190,9/30/2023,Positive,2023
80191,9/30/2023,Negative,2023
80192,9/30/2023,Neutral,2023
80193,9/30/2023,Neutral,2023
80194,9/30/2023,Neutral,2023
80195,9/30/2023,Negative,2023
80196,9/30/2023,Neutral,2023
80197,9/30/2023,Positive,2023
80198,9/30/2023,Negative,2023
80199,9/30/2023,Positive,2023
81001,9/30/2023,Positive,2023
81002,9/30/2023,Positive,2023
81003,9/30/2023,Positive,2023
81004,9/30/2023,Positive,2023
81005,9/30/2023,Positive,2023
81006,9/30/2023,Positive,2023
81007,9/30/2023,Positive,2023
81008,9/30/2023,Neutral,2023
81009,9/30/2023,Negative,2023
81010,9/30/2023,Positive,2023
81011,9/30/2023,Negative,2023
81012,9/30/2023,Positive,2023
81013,9/30/2023,Positive,2023
81014,9/30/2023,Positive,2023
81015,9/30/2023,Positive,2023
81016,9/30/2023,Neutral,2023
81017,9/30/2023,Neutral,2023
81018,9/30/2023,Negative,2023
81019,9/30/2023,Positive,2023
81020,9/30/2023,Positive,2023
81021,9/30/2023,Positive,2023
81022,9/30/2023,Negative,2023
81023,9/30/2023,Positive,2023
81024,9/30/2023,Neutral,2023
81025,9/30/2023,Positive,2023
81026,9/30/2023,Positive,2023
81027,9/30/2023,Negative,2023
81028,9/30/2023,Positive,2023
81029,9/30/2023,Positive,2023
81030,9/30/2023,Neutral,2023
81031,9/30/2023,Positive,2023
81032,9/30/2023,Positive,2023
81033,9/30/2023,Positive,2023
81034,9/30/2023,Negative,2023
81035,9/30/2023,Positive,2023
81036,9/30/2023,Positive,2023
81037,9/30/2023,Negative,2023
81038,9/30/2023,Neutral,2023
81039,9/30/2023,Negative,2023
81040,9/30/2023,Positive,2023
81041,9/30/2023,Positive,2023
81042,9/30/2023,Negative,2023
81043,9/30/2023,Neutral,2023
81044,9/30/2023,Positive,2023
81045,9/30/2023,Negative,2023
81046,9/30/2023,Positive,2023
81047,9/30/2023,Neutral,2023
81048,9/30/2023,Negative,2023
81049,9/30/2023,Positive,2023
80101,10/31/2023,Positive,2023
80102,10/31/2023,Positive,2023
80103,10/31/2023,Positive,2023
80104,10/31/2023,Positive,2023
80105,10/31/2023,Positive,2023
80106,10/31/2023,Negative,2023
80107,10/31/2023,Negative,2023
80108,10/31/2023,Positive,2023
80109,10/31/2023,Negative,2023
80110,10/31/2023,Positive,2023
80111,10/31/2023,Positive,2023
80112,10/31/2023,Negative,2023
80113,10/31/2023,Negative,2023
80114,10/31/2023,Positive,2023
80115,10/31/2023,Negative,2023
80116,10/31/2023,Positive,2023
80117,10/31/2023,Positive,2023
80118,10/31/2023,Neutral,2023
80119,10/31/2023,Positive,2023
80120,10/31/2023,Positive,2023
80121,10/31/2023,Positive,2023
80122,10/31/2023,Neutral,2023
80123,10/31/2023,Negative,2023
80124,10/31/2023,Neutral,2023
80125,10/31/2023,Neutral,2023
80126,10/31/2023,Neutral,2023
80127,10/31/2023,Negative,2023
80128,10/31/2023,Neutral,2023
80129,10/31/2023,Neutral,2023
80130,10/31/2023,Positive,2023
80131,10/31/2023,Positive,2023
80132,10/31/2023,Positive,2023
80133,10/31/2023,Negative,2023
80134,10/31/2023,Positive,2023
80135,10/31/2023,Positive,2023
80136,10/31/2023,Positive,2023
80137,10/31/2023,Neutral,2023
80138,10/31/2023,Negative,2023
80139,10/31/2023,Positive,2023
80140,10/31/2023,Positive,2023
80141,10/31/2023,Neutral,2023
80142,10/31/2023,Positive,2023
80143,10/31/2023,Neutral,2023
80144,10/31/2023,Negative,2023
80145,10/31/2023,Positive,2023
80146,10/31/2023,Neutral,2023
80147,10/31/2023,Neutral,2023
80148,10/31/2023,Positive,2023
80149,10/31/2023,Negative,2023
80150,10/31/2023,Positive,2023
80151,10/31/2023,Positive,2023
80152,10/31/2023,Positive,2023
80153,10/31/2023,Positive,2023
80154,10/31/2023,Neutral,2023
80155,10/31/2023,Negative,2023
80156,10/31/2023,Positive,2023
80157,10/31/2023,Negative,2023
80158,10/31/2023,Negative,2023
80159,10/31/2023,Negative,2023
80160,10/31/2023,Positive,2023
80161,10/31/2023,Negative,2023
80162,10/31/2023,Positive,2023
80163,10/31/2023,Positive,2023
80164,10/31/2023,Positive,2023
80165,10/31/2023,Negative,2023
80166,10/31/2023,Positive,2023
80167,10/31/2023,Negative,2023
80168,10/31/2023,Positive,2023
80169,10/31/2023,Positive,2023
80170,10/31/2023,Positive,2023
80171,10/31/2023,Positive,2023
80172,10/31/2023,Positive,2023
80173,10/31/2023,Positive,2023
80174,10/31/2023,Negative,2023
80175,10/31/2023,Neutral,2023
80176,10/31/2023,Negative,2023
80177,10/31/2023,Positive,2023
80178,10/31/2023,Positive,2023
80179,10/31/2023,Positive,2023
80180,10/31/2023,Positive,2023
80181,10/31/2023,Positive,2023
80182,10/31/2023,Negative,2023
80183,10/31/2023,Negative,2023
80184,10/31/2023,Negative,2023
80185,10/31/2023,Positive,2023
80186,10/31/2023,Negative,2023
80187,10/31/2023,Positive,2023
80188,10/31/2023,Positive,2023
80189,10/31/2023,Neutral,2023
80190,10/31/2023,Neutral,2023
80191,10/31/2023,Neutral,2023
80192,10/31/2023,Positive,2023
80193,10/31/2023,Positive,2023
80194,10/31/2023,Negative,2023
80195,10/31/2023,Positive,2023
80196,10/31/2023,Neutral,2023
80197,10/31/2023,Neutral,2023
80198,10/31/2023,Positive,2023
80199,10/31/2023,Positive,2023
81001,10/31/2023,Negative,2023
81002,10/31/2023,Positive,2023
81003,10/31/2023,Negative,2023
81004,10/31/2023,Positive,2023
81005,10/31/2023,Positive,2023
81006,10/31/2023,Positive,2023
81007,10/31/2023,Positive,2023
81008,10/31/2023,Neutral,2023
81009,10/31/2023,Positive,2023
81010,10/31/2023,Negative,2023
81011,10/31/2023,Positive,2023
81012,10/31/2023,Neutral,2023
81013,10/31/2023,Positive,2023
81014,10/31/2023,Positive,2023
81015,10/31/2023,Positive,2023
81016,10/31/2023,Positive,2023
81017,10/31/2023,Positive,2023
81018,10/31/2023,Positive,2023
81019,10/31/2023,Positive,2023
81020,10/31/2023,Positive,2023
81021,10/31/2023,Positive,2023
81022,10/31/2023,Negative,2023
81023,10/31/2023,Neutral,2023
81024,10/31/2023,Negative,2023
81025,10/31/2023,Positive,2023
81026,10/31/2023,Positive,2023
81027,10/31/2023,Neutral,2023
81028,10/31/2023,Negative,2023
81029,10/31/2023,Neutral,2023
81030,10/31/2023,Positive,2023
81031,10/31/2023,Neutral,2023
81032,10/31/2023,Neutral,2023
81033,10/31/2023,Positive,2023
81034,10/31/2023,Positive,2023
81035,10/31/2023,Positive,2023
81036,10/31/2023,Positive,2023
81037,10/31/2023,Positive,2023
81038,10/31/2023,Positive,2023
81039,10/31/2023,Neutral,2023
81040,10/31/2023,Negative,2023
81041,10/31/2023,Positive,2023
81042,10/31/2023,Positive,2023
81043,10/31/2023,Neutral,2023
81044,10/31/2023,Positive,2023
81045,10/31/2023,Positive,2023
81046,10/31/2023,Positive,2023
81047,10/31/2023,Positive,2023
81048,10/31/2023,Positive,2023
81049,10/31/2023,Negative,2023
80101,11/30/2023,Negative,2023
80102,11/30/2023,Positive,2023
80103,11/30/2023,Positive,2023
80104,11/30/2023,Positive,2023
80105,11/30/2023,Negative,2023
80106,11/30/2023,Positive,2023
80107,11/30/2023,Positive,2023
80108,11/30/2023,Positive,2023
80109,11/30/2023,Positive,2023
80110,11/30/2023,Negative,2023
80111,11/30/2023,Positive,2023
80112,11/30/2023,Neutral,2023
80113,11/30/2023,Positive,2023
80114,11/30/2023,Positive,2023
80115,11/30/2023,Neutral,2023
80116,11/30/2023,Positive,2023
80117,11/30/2023,Neutral,2023
80118,11/30/2023,Negative,2023
80119,11/30/2023,Positive,2023
80120,11/30/2023,Positive,2023
80121,11/30/2023,Negative,2023
80122,11/30/2023,Negative,2023
80123,11/30/2023,Negative,2023
80124,11/30/2023,Positive,2023
80125,11/30/2023,Neutral,2023
80126,11/30/2023,Negative,2023
80127,11/30/2023,Positive,2023
80128,11/30/2023,Neutral,2023
80129,11/30/2023,Neutral,2023
80130,11/30/2023,Neutral,2023
80131,11/30/2023,Neutral,2023
80132,11/30/2023,Positive,2023
80133,11/30/2023,Neutral,2023
80134,11/30/2023,Positive,2023
80135,11/30/2023,Positive,2023
80136,11/30/2023,Negative,2023
80137,11/30/2023,Positive,2023
80138,11/30/2023,Negative,2023
80139,11/30/2023,Negative,2023
80140,11/30/2023,Negative,2023
80141,11/30/2023,Positive,2023
80142,11/30/2023,Positive,2023
80143,11/30/2023,Positive,2023
80144,11/30/2023,Negative,2023
80145,11/30/2023,Positive,2023
80146,11/30/2023,Positive,2023
80147,11/30/2023,Positive,2023
80148,11/30/2023,Negative,2023
80149,11/30/2023,Positive,2023
80150,11/30/2023,Negative,2023
80151,11/30/2023,Negative,2023
80152,11/30/2023,Positive,2023
80153,11/30/2023,Negative,2023
80154,11/30/2023,Positive,2023
80155,11/30/2023,Negative,2023
80156,11/30/2023,Positive,2023
80157,11/30/2023,Negative,2023
80158,11/30/2023,Neutral,2023
80159,11/30/2023,Positive,2023
80160,11/30/2023,Positive,2023
80161,11/30/2023,Positive,2023
80162,11/30/2023,Negative,2023
80163,11/30/2023,Positive,2023
80164,11/30/2023,Positive,2023
80165,11/30/2023,Neutral,2023
80166,11/30/2023,Positive,2023
80167,11/30/2023,Positive,2023
80168,11/30/2023,Positive,2023
80169,11/30/2023,Positive,2023
80170,11/30/2023,Negative,2023
80171,11/30/2023,Negative,2023
80172,11/30/2023,Negative,2023
80173,11/30/2023,Positive,2023
80174,11/30/2023,Negative,2023
80175,11/30/2023,Neutral,2023
80176,11/30/2023,Negative,2023
80177,11/30/2023,Negative,2023
80178,11/30/2023,Positive,2023
80179,11/30/2023,Positive,2023
80180,11/30/2023,Negative,2023
80181,11/30/2023,Negative,2023
80182,11/30/2023,Negative,2023
80183,11/30/2023,Positive,2023
80184,11/30/2023,Negative,2023
80185,11/30/2023,Negative,2023
80186,11/30/2023,Positive,2023
80187,11/30/2023,Positive,2023
80188,11/30/2023,Negative,2023
80189,11/30/2023,Negative,2023
80190,11/30/2023,Positive,2023
80191,11/30/2023,Neutral,2023
80192,11/30/2023,Negative,2023
80193,11/30/2023,Positive,2023
80194,11/30/2023,Positive,2023
80195,11/30/2023,Positive,2023
80196,11/30/2023,Negative,2023
80197,11/30/2023,Positive,2023
80198,11/30/2023,Neutral,2023
80199,11/30/2023,Positive,2023
81001,11/30/2023,Positive,2023
81002,11/30/2023,Positive,2023
81003,11/30/2023,Negative,2023
81004,11/30/2023,Positive,2023
81005,11/30/2023,Positive,2023
81006,11/30/2023,Positive,2023
81007,11/30/2023,Negative,2023
81008,11/30/2023,Positive,2023
81009,11/30/2023,Positive,2023
81010,11/30/2023,Neutral,2023
81011,11/30/2023,Neutral,2023
81012,11/30/2023,Positive,2023
81013,11/30/2023,Negative,2023
81014,11/30/2023,Neutral,2023
81015,11/30/2023,Positive,2023
81016,11/30/2023,Neutral,2023
81017,11/30/2023,Negative,2023
81018,11/30/2023,Positive,2023
81019,11/30/2023,Negative,2023
81020,11/30/2023,Positive,2023
81021,11/30/2023,Negative,2023
81022,11/30/2023,Negative,2023
81023,11/30/2023,Positive,2023
81024,11/30/2023,Neutral,2023
81025,11/30/2023,Neutral,2023
81026,11/30/2023,Positive,2023
81027,11/30/2023,Negative,2023
81028,11/30/2023,Positive,2023
81029,11/30/2023,Positive,2023
81030,11/30/2023,Positive,2023
81031,11/30/2023,Positive,2023
81032,11/30/2023,Negative,2023
81033,11/30/2023,Positive,2023
81034,11/30/2023,Positive,2023
81035,11/30/2023,Neutral,2023
81036,11/30/2023,Neutral,2023
81037,11/30/2023,Positive,2023
81038,11/30/2023,Positive,2023
81039,11/30/2023,Negative,2023
81040,11/30/2023,Neutral,2023
81041,11/30/2023,Positive,2023
81042,11/30/2023,Negative,2023
81043,11/30/2023,Positive,2023
81044,11/30/2023,Positive,2023
81045,11/30/2023,Positive,2023
81046,11/30/2023,Positive,2023
81047,11/30/2023,Negative,2023
81048,11/30/2023,Positive,2023
81049,11/30/2023,Positive,2023
80101,12/31/2023,Positive,2023
80102,12/31/2023,Positive,2023
80103,12/31/2023,Positive,2023
80104,12/31/2023,Positive,2023
80105,12/31/2023,Positive,2023
80106,12/31/2023,Negative,2023
80107,12/31/2023,Positive,2023
80108,12/31/2023,Negative,2023
80109,12/31/2023,Positive,2023
80110,12/31/2023,Negative,2023
80111,12/31/2023,Positive,2023
80112,12/31/2023,Positive,2023
80113,12/31/2023,Positive,2023
80114,12/31/2023,Neutral,2023
80115,12/31/2023,Neutral,2023
80116,12/31/2023,Negative,2023
80117,12/31/2023,Positive,2023
80118,12/31/2023,Negative,2023
80119,12/31/2023,Neutral,2023
80120,12/31/2023,Negative,2023
80121,12/31/2023,Positive,2023
80122,12/31/2023,Negative,2023
80123,12/31/2023,Positive,2023
80124,12/31/2023,Positive,2023
80125,12/31/2023,Negative,2023
80126,12/31/2023,Positive,2023
80127,12/31/2023,Negative,2023
80128,12/31/2023,Neutral,2023
80129,12/31/2023,Positive,2023
80130,12/31/2023,Neutral,2023
80131,12/31/2023,Positive,2023
80132,12/31/2023,Positive,2023
80133,12/31/2023,Neutral,2023
80134,12/31/2023,Negative,2023
80135,12/31/2023,Positive,2023
80136,12/31/2023,Neutral,2023
80137,12/31/2023,Positive,2023
80138,12/31/2023,Positive,2023
80139,12/31/2023,Negative,2023
80140,12/31/2023,Positive,2023
80141,12/31/2023,Positive,2023
80142,12/31/2023,Positive,2023
80143,12/31/2023,Positive,2023
80144,12/31/2023,Positive,2023
80145,12/31/2023,Neutral,2023
80146,12/31/2023,Neutral,2023
80147,12/31/2023,Positive,2023
80148,12/31/2023,Positive,2023
80149,12/31/2023,Positive,2023
80150,12/31/2023,Negative,2023
80151,12/31/2023,Neutral,2023
80152,12/31/2023,Positive,2023
80153,12/31/2023,Neutral,2023
80154,12/31/2023,Positive,2023
80155,12/31/2023,Positive,2023
80156,12/31/2023,Positive,2023
80157,12/31/2023,Negative,2023
80158,12/31/2023,Positive,2023
80159,12/31/2023,Positive,2023
80160,12/31/2023,Positive,2023
80161,12/31/2023,Neutral,2023
80162,12/31/2023,Positive,2023
80163,12/31/2023,Positive,2023
80164,12/31/2023,Positive,2023
80165,12/31/2023,Positive,2023
80166,12/31/2023,Positive,2023
80167,12/31/2023,Negative,2023
80168,12/31/2023,Negative,2023
80169,12/31/2023,Positive,2023
80170,12/31/2023,Positive,2023
80171,12/31/2023,Negative,2023
80172,12/31/2023,Positive,2023
80173,12/31/2023,Negative,2023
80174,12/31/2023,Positive,2023
80175,12/31/2023,Positive,2023
80176,12/31/2023,Negative,2023
80177,12/31/2023,Positive,2023
80178,12/31/2023,Positive,2023
80179,12/31/2023,Positive,2023
80180,12/31/2023,Positive,2023
80181,12/31/2023,Negative,2023
80182,12/31/2023,Positive,2023
80183,12/31/2023,Positive,2023
80184,12/31/2023,Neutral,2023
80185,12/31/2023,Negative,2023
80186,12/31/2023,Neutral,2023
80187,12/31/2023,Negative,2023
80188,12/31/2023,Positive,2023
80189,12/31/2023,Negative,2023
80190,12/31/2023,Negative,2023
80191,12/31/2023,Negative,2023
80192,12/31/2023,Positive,2023
80193,12/31/2023,Positive,2023
80194,12/31/2023,Positive,2023
80195,12/31/2023,Negative,2023
80196,12/31/2023,Positive,2023
80197,12/31/2023,Positive,2023
80198,12/31/2023,Negative,2023
80199,12/31/2023,Negative,2023
81001,12/31/2023,Negative,2023
81002,12/31/2023,Neutral,2023
81003,12/31/2023,Neutral,2023
81004,12/31/2023,Positive,2023
81005,12/31/2023,Positive,2023
81006,12/31/2023,Positive,2023
81007,12/31/2023,Negative,2023
81008,12/31/2023,Negative,2023
81009,12/31/2023,Positive,2023
81010,12/31/2023,Positive,2023
81011,12/31/2023,Negative,2023
81012,12/31/2023,Negative,2023
81013,12/31/2023,Negative,2023
81014,12/31/2023,Negative,2023
81015,12/31/2023,Positive,2023
81016,12/31/2023,Negative,2023
81017,12/31/2023,Positive,2023
81018,12/31/2023,Positive,2023
81019,12/31/2023,Neutral,2023
81020,12/31/2023,Positive,2023
81021,12/31/2023,Neutral,2023
81022,12/31/2023,Neutral,2023
81023,12/31/2023,Positive,2023
81024,12/31/2023,Positive,2023
81025,12/31/2023,Positive,2023
81026,12/31/2023,Negative,2023
81027,12/31/2023,Neutral,2023
81028,12/31/2023,Neutral,2023
81029,12/31/2023,Neutral,2023
81030,12/31/2023,Negative,2023
81031,12/31/2023,Neutral,2023
81032,12/31/2023,Neutral,2023
81033,12/31/2023,Positive,2023
81034,12/31/2023,Neutral,2023
81035,12/31/2023,Neutral,2023
81036,12/31/2023,Neutral,2023
81037,12/31/2023,Negative,2023
81038,12/31/2023,Positive,2023
81039,12/31/2023,Negative,2023
81040,12/31/2023,Positive,2023
81041,12/31/2023,Positive,2023
81042,12/31/2023,Neutral,2023
81043,12/31/2023,Positive,2023
81044,12/31/2023,Positive,2023
81045,12/31/2023,Positive,2023
81046,12/31/2023,Positive,2023
81047,12/31/2023,Negative,2023
81048,12/31/2023,Positive,2023
81049,12/31/2023,Negative,2023
80101,1/31/2024,Neutral,2024
80102,1/31/2024,Positive,2024
80103,1/31/2024,Negative,2024
80104,1/31/2024,Neutral,2024
80105,1/31/2024,Positive,2024
80106,1/31/2024,Positive,2024
80107,1/31/2024,Positive,2024
80108,1/31/2024,Positive,2024
80109,1/31/2024,Positive,2024
80110,1/31/2024,Negative,2024
80111,1/31/2024,Positive,2024
80112,1/31/2024,Neutral,2024
80113,1/31/2024,Positive,2024
80114,1/31/2024,Positive,2024
80115,1/31/2024,Negative,2024
80116,1/31/2024,Neutral,2024
80117,1/31/2024,Positive,2024
80118,1/31/2024,Neutral,2024
80119,1/31/2024,Positive,2024
80120,1/31/2024,Neutral,2024
80121,1/31/2024,Negative,2024
80122,1/31/2024,Negative,2024
80123,1/31/2024,Neutral,2024
80124,1/31/2024,Negative,2024
80125,1/31/2024,Positive,2024
80126,1/31/2024,Positive,2024
80127,1/31/2024,Positive,2024
80128,1/31/2024,Positive,2024
80129,1/31/2024,Negative,2024
80130,1/31/2024,Positive,2024
80131,1/31/2024,Negative,2024
80132,1/31/2024,Positive,2024
80133,1/31/2024,Positive,2024
80134,1/31/2024,Negative,2024
80135,1/31/2024,Negative,2024
80136,1/31/2024,Positive,2024
80137,1/31/2024,Negative,2024
80138,1/31/2024,Neutral,2024
80139,1/31/2024,Negative,2024
80140,1/31/2024,Negative,2024
80141,1/31/2024,Negative,2024
80142,1/31/2024,Neutral,2024
80143,1/31/2024,Positive,2024
80144,1/31/2024,Neutral,2024
80145,1/31/2024,Negative,2024
80146,1/31/2024,Positive,2024
80147,1/31/2024,Positive,2024
80148,1/31/2024,Positive,2024
80149,1/31/2024,Positive,2024
80150,1/31/2024,Positive,2024
80151,1/31/2024,Negative,2024
80152,1/31/2024,Positive,2024
80153,1/31/2024,Negative,2024
80154,1/31/2024,Positive,2024
80155,1/31/2024,Negative,2024
80156,1/31/2024,Negative,2024
80157,1/31/2024,Negative,2024
80158,1/31/2024,Negative,2024
80159,1/31/2024,Positive,2024
80160,1/31/2024,Positive,2024
80161,1/31/2024,Positive,2024
80162,1/31/2024,Positive,2024
80163,1/31/2024,Positive,2024
80164,1/31/2024,Neutral,2024
80165,1/31/2024,Positive,2024
80166,1/31/2024,Negative,2024
80167,1/31/2024,Positive,2024
80168,1/31/2024,Positive,2024
80169,1/31/2024,Positive,2024
80170,1/31/2024,Positive,2024
80171,1/31/2024,Positive,2024
80172,1/31/2024,Positive,2024
80173,1/31/2024,Negative,2024
80174,1/31/2024,Positive,2024
80175,1/31/2024,Negative,2024
80176,1/31/2024,Positive,2024
80177,1/31/2024,Positive,2024
80178,1/31/2024,Positive,2024
80179,1/31/2024,Neutral,2024
80180,1/31/2024,Positive,2024
80181,1/31/2024,Positive,2024
80182,1/31/2024,Negative,2024
80183,1/31/2024,Positive,2024
80184,1/31/2024,Negative,2024
80185,1/31/2024,Positive,2024
80186,1/31/2024,Negative,2024
80187,1/31/2024,Positive,2024
80188,1/31/2024,Negative,2024
80189,1/31/2024,Positive,2024
80190,1/31/2024,Negative,2024
80191,1/31/2024,Positive,2024
80192,1/31/2024,Negative,2024
80193,1/31/2024,Positive,2024
80194,1/31/2024,Negative,2024
80195,1/31/2024,Positive,2024
80196,1/31/2024,Neutral,2024
80197,1/31/2024,Positive,2024
80198,1/31/2024,Positive,2024
80199,1/31/2024,Negative,2024
81001,1/31/2024,Neutral,2024
81002,1/31/2024,Positive,2024
81003,1/31/2024,Negative,2024
81004,1/31/2024,Negative,2024
81005,1/31/2024,Positive,2024
81006,1/31/2024,Positive,2024
81007,1/31/2024,Positive,2024
81008,1/31/2024,Positive,2024
81009,1/31/2024,Negative,2024
81010,1/31/2024,Positive,2024
81011,1/31/2024,Positive,2024
81012,1/31/2024,Positive,2024
81013,1/31/2024,Positive,2024
81014,1/31/2024,Negative,2024
81015,1/31/2024,Positive,2024
81016,1/31/2024,Positive,2024
81017,1/31/2024,Positive,2024
81018,1/31/2024,Neutral,2024
81019,1/31/2024,Positive,2024
81020,1/31/2024,Positive,2024
81021,1/31/2024,Positive,2024
81022,1/31/2024,Positive,2024
81023,1/31/2024,Positive,2024
81024,1/31/2024,Neutral,2024
81025,1/31/2024,Neutral,2024
81026,1/31/2024,Negative,2024
81027,1/31/2024,Neutral,2024
81028,1/31/2024,Positive,2024
81029,1/31/2024,Positive,2024
81030,1/31/2024,Neutral,2024
81031,1/31/2024,Negative,2024
81032,1/31/2024,Positive,2024
81033,1/31/2024,Positive,2024
81034,1/31/2024,Positive,2024
81035,1/31/2024,Neutral,2024
81036,1/31/2024,Negative,2024
81037,1/31/2024,Positive,2024
81038,1/31/2024,Positive,2024
81039,1/31/2024,Positive,2024
81040,1/31/2024,Positive,2024
81041,1/31/2024,Positive,2024
81042,1/31/2024,Positive,2024
81043,1/31/2024,Negative,2024
81044,1/31/2024,Positive,2024
81045,1/31/2024,Positive,2024
81046,1/31/2024,Positive,2024
81047,1/31/2024,Negative,2024
81048,1/31/2024,Neutral,2024
81049,1/31/2024,Negative,2024
80101,2/28/2024,Negative,2024
80102,2/28/2024,Positive,2024
80103,2/28/2024,Positive,2024
80104,2/28/2024,Neutral,2024
80105,2/28/2024,Positive,2024
80106,2/28/2024,Neutral,2024
80107,2/28/2024,Neutral,2024
80108,2/28/2024,Positive,2024
80109,2/28/2024,Negative,2024
80110,2/28/2024,Positive,2024
80111,2/28/2024,Negative,2024
80112,2/28/2024,Positive,2024
80113,2/28/2024,Positive,2024
80114,2/28/2024,Neutral,2024
80115,2/28/2024,Neutral,2024
80116,2/28/2024,Positive,2024
80117,2/28/2024,Negative,2024
80118,2/28/2024,Negative,2024
80119,2/28/2024,Negative,2024
80120,2/28/2024,Negative,2024
80121,2/28/2024,Positive,2024
80122,2/28/2024,Neutral,2024
80123,2/28/2024,Neutral,2024
80124,2/28/2024,Negative,2024
80125,2/28/2024,Neutral,2024
80126,2/28/2024,Negative,2024
80127,2/28/2024,Negative,2024
80128,2/28/2024,Negative,2024
80129,2/28/2024,Negative,2024
80130,2/28/2024,Positive,2024
80131,2/28/2024,Positive,2024
80132,2/28/2024,Positive,2024
80133,2/28/2024,Positive,2024
80134,2/28/2024,Positive,2024
80135,2/28/2024,Positive,2024
80136,2/28/2024,Negative,2024
80137,2/28/2024,Negative,2024
80138,2/28/2024,Positive,2024
80139,2/28/2024,Negative,2024
80140,2/28/2024,Positive,2024
80141,2/28/2024,Positive,2024
80142,2/28/2024,Positive,2024
80143,2/28/2024,Positive,2024
80144,2/28/2024,Positive,2024
80145,2/28/2024,Positive,2024
80146,2/28/2024,Neutral,2024
80147,2/28/2024,Neutral,2024
80148,2/28/2024,Positive,2024
80149,2/28/2024,Positive,2024
80150,2/28/2024,Positive,2024
80151,2/28/2024,Positive,2024
80152,2/28/2024,Positive,2024
80153,2/28/2024,Positive,2024
80154,2/28/2024,Neutral,2024
80155,2/28/2024,Positive,2024
80156,2/28/2024,Neutral,2024
80157,2/28/2024,Positive,2024
80158,2/28/2024,Positive,2024
80159,2/28/2024,Negative,2024
80160,2/28/2024,Neutral,2024
80161,2/28/2024,Positive,2024
